0	0	4	0.199264385467
0	0	5	-0.0565176032344
0	0	6	-0.0719340453474
0	1	5	-0.770906400603
0	2	7	0.601750003843
0	3	3	-0.394236069237
0	3	5	-0.383520717059
0	3	9	0.548721041062
0	4	5	0.322314380389
0	5	0	0.493121365853
0	6	7	0.85807449932
0	7	2	-0.826596352341
0	9	3	-0.830045436011
0	10	3	-0.147701836107
0	10	7	-0.989106137489
0	11	4	-0.875607971001
0	11	7	-0.716491534754
0	11	9	-0.336043460713
0	13	0	0.488500643359
0	13	10	-0.279186371635
0	15	3	0.6878129816
0	16	4	-0.667763500713
0	17	3	0.395578728132
0	17	8	0.297233597028
0	17	10	0.22856009748
0	21	0	0.531415114686
0	21	9	0.15630597757
0	23	2	0.170052920495
0	25	7	-0.0424810690189
0	27	4	0.720031719214
0	27	5	-0.643954340206
0	28	3	0.770010168684
0	28	6	0.401325698435
0	30	8	-0.214082462953
0	31	7	-0.564405469061
0	33	2	0.0854135914804
0	33	3	0.937845147623
0	34	9	-0.160233570201
0	35	9	0.082056043931
1	0	8	0.670029635001
1	9	6	-0.261934826274
1	32	3	0.0818365804452
1	33	4	0.171938284646
2	1	9	0.684409801774
2	3	10	-0.842139446252
2	4	2	-0.115775100983
2	5	10	-0.980095657139
2	6	5	0.933296055096
2	6	6	-0.129789770416
2	17	4	-0.846217114657
2	18	1	0.00505865230964
2	18	6	0.0165495112804
2	19	9	-0.640580640044
2	20	4	-0.888522073743
2	22	9	0.985226028702
2	24	9	-0.176272975194
2	25	6	-0.570321676309
2	25	8	-0.193080819807
2	28	4	-0.384263714023
2	31	2	-0.92505445044
3	35	0	0.679769230844
4	0	4	-0.895965285083
4	2	1	0.716567826667
4	3	10	0.673449371557
4	4	4	-0.85483867258
4	5	6	0.712768613346
4	5	9	0.355149374082
4	6	6	0.568140719126
4	19	1	-0.00192282416147
4	20	0	0.847792526542
4	33	0	0.911605199498
4	33	5	0.689160362331
4	36	1	0.186422141536
5	4	7	-0.963735862954
5	10	2	-0.440404499509
5	10	5	0.930746099578
5	11	4	-0.213203028176
5	14	8	0.676336127367
5	17	5	0.710226830421
5	23	2	0.174650268596
5	23	4	0.282081136287
5	23	7	-0.852436290099
5	25	9	0.0160700112014
5	29	0	-0.656085355828
5	29	7	0.327474667639
5	32	2	-0.965091349944
5	34	8	-0.280298239295
5	35	10	-0.0524919935255
6	2	9	0.0427674231421
6	3	8	-0.306251199147
6	4	9	-0.500992840058
6	5	2	-0.779721595393
6	8	7	-0.382754690084
6	9	8	-0.529667584477
6	9	10	-0.758851692268
6	10	3	-0.852321539492
6	10	5	-0.168872789097
6	10	8	0.619451171928
6	11	0	-0.0333765067336
6	12	9	0.396977207743
6	13	8	-0.524867245787
6	14	4	-0.765171717746
6	14	9	0.724827754989
6	15	10	-0.841825666695
6	17	6	0.505675127445
6	18	1	0.872451606405
6	18	2	0.105066113649
6	19	1	0.704076363683
6	20	9	-0.0480317585226
6	21	8	-0.0227346715533
6	23	5	0.752240434961
6	25	6	-0.287107061197
6	26	0	-0.389274742014
6	28	0	0.158017285783
6	30	7	-0.866530642666
6	31	1	0.884327807857
6	32	8	-0.548221654988
