0	0	1	-0.933727074298
0	0	2	0.929214332787
0	0	4	-0.417727065504
0	0	6	0.883349426367
0	0	10	0.221823938433
0	1	1	0.0566159190788
0	1	2	-0.563244649785
0	1	4	0.0817972576109
0	2	1	-0.179633773516
0	2	2	-0.871464166115
0	2	7	-0.676503212597
0	2	9	-0.0335244881777
0	3	2	-0.892055827237
0	3	4	-0.437551014168
0	3	7	-0.960635392968
0	3	10	-0.678739324244
0	4	0	0.773519216442
0	4	6	0.82144153517
0	4	7	-0.25476834192
0	4	8	-0.332421667797
0	5	8	-0.0363920324933
0	6	1	-0.78360361898
0	6	2	-0.253691738583
0	6	6	0.910947648915
0	6	9	-0.558895140512
0	6	10	-0.71804381506
0	7	0	-0.932814922688
0	7	3	-0.219544552639
0	7	4	0.863678684691
0	7	8	0.237933719745
0	7	9	0.401035865203
0	8	3	-0.389576945104
0	8	6	0.376711473148
0	9	10	0.662318767214
0	10	1	-0.220712080987
0	10	3	0.973922717985
0	10	6	-0.37940541943
0	10	9	-0.239944800038
0	11	6	-0.601556998764
0	11	9	0.947700693134
0	11	10	-0.855280020172
0	13	0	0.0899832580421
0	13	4	0.36149853932
0	13	9	-0.649295046814
0	13	10	0.193325617015
0	14	1	-0.916532762251
0	14	2	0.0396473308221
0	14	5	0.993998138487
0	14	8	0.26644704774
0	14	10	-0.734470584662
0	15	9	-0.593089697824
0	16	2	0.669507424345
0	16	9	0.142684264947
0	16	10	-0.116886925372
0	17	5	-0.441487806096
0	17	9	0.399219766082
0	18	2	-0.465587362311
0	18	5	-0.688059010618
0	18	6	-0.0177498305587
0	18	8	-0.56431975057
0	18	10	0.929315784954
0	19	3	-0.863332680513
0	19	5	-0.159076277625
0	19	10	-0.0602823715002
0	20	0	-0.367382063588
0	20	2	-0.436423495356
0	20	6	0.564193533771
0	20	8	0.0623349334936
0	21	2	0.129330187052
0	21	3	-0.253185871055
0	21	5	-0.707894940007
0	21	7	0.654651868807
0	21	9	0.589895726013
0	22	4	-0.87277319688
0	23	0	0.877399499467
0	23	4	0.544979098278
0	23	6	-0.394292126125
0	23	7	0.177846644622
0	24	0	0.655830966678
0	24	1	0.185731993327
0	24	2	-0.905842603131
0	24	4	-0.645177190615
0	25	1	-0.0602352163808
0	25	9	-0.52237685313
0	26	4	-0.76987217999
0	27	1	0.946326229469
0	27	9	-0.555628465421
0	28	3	0.269851151685
0	28	4	0.913084681998
0	28	5	0.562572878734
0	28	6	0.134786398744
0	28	8	-0.765429210464
0	28	10	-0.987541270571
0	29	2	0.689923581558
0	29	5	0.765055031486
0	30	1	0.151452149134
0	30	9	0.525218509173
0	30	10	0.623771298007
0	31	1	0.806622574242
0	31	5	0.292103316424
0	31	6	0.696314689782
0	31	9	0.673601044981
0	32	4	-0.163159527936
0	32	5	0.869186529323
0	32	8	0.887135865342
0	32	10	-0.0120984786857
0	33	4	-0.40176558486
0	33	5	0.572584983564
0	33	8	0.119971080544
0	33	9	0.223768362246
0	34	0	-0.0290234041745
0	34	1	-0.111248973942
0	34	2	-0.434904471544
0	34	4	0.473506300316
0	34	10	0.167747974611
0	35	7	-0.95580930467
0	35	9	-0.142696078754
0	36	1	0.601675727766
0	36	2	-0.0821289470552
0	36	3	-0.203190493077
1	0	3	-0.84152226944
1	5	6	0.618517033402
1	23	9	0.529772478609
1	35	2	-0.770075465136
2	0	8	0.617787701509
2	0	9	0.790571645332
2	1	5	-0.129145468075
2	1	6	-0.828297981785
2	2	2	-0.658126238714
2	4	8	0.544223893647
2	6	6	0.781805291625
2	7	6	0.0366578831571
2	8	5	-0.0338950201744
2	9	2	-0.7886997985
2	10	1	-0.0611463351321
2	11	1	0.104298509219
2	11	4	0.252452570775
2	13	5	0.11723120822
2	16	2	0.345930006548
2	16	10	-0.454084614919
2	17	1	0.891036563307
2	19	8	0.142765650073
2	20	7	-0.164872044061
2	21	9	-0.680485206304
2	25	0	-0.274506123631
2	25	5	-0.737602434096
2	27	7	-0.039934898646
2	28	5	-0.684016849209
2	28	6	-0.0329106780237
2	29	3	-0.728273940716
2	29	8	0.590145524803
2	30	4	0.997207083902
2	30	7	-0.472205162015
2	32	9	0.681071646215
2	33	2	-0.324228060685
2	34	0	0.0484342281254
2	34	3	0.762700274337
2	34	7	0.258429945597
3	2	8	0.76096614049
3	2	9	-0.431171357378
3	6	7	-0.763258686538
3	8	7	-0.0465087171652
3	15	8	0.932902659568
3	17	10	-0.0601196067632
3	20	6	0.399611290068
3	22	8	0.506424711063
3	22	9	-0.640124391966
3	24	4	0.868325673504
3	26	0	-0.736327818764
3	26	5	0.831395427034
3	27	3	-0.256991393708
3	29	8	0.635671812682
3	33	9	0.308907635432
4	26	3	0.685146988632
4	29	1	0.256290375723
5	0	10	-0.851380186218
5	23	6	0.851798790726
5	25	8	-0.104941440174
5	29	2	0.630063038385
5	33	5	-0.375132553252
6	1	4	-0.0269620523976
6	3	9	0.736892078947
6	4	1	-0.39920741469
6	10	2	0.492264774257
6	12	6	0.381947309501
6	13	0	0.626597357842
6	13	8	0.891456180711
6	16	10	0.808870598844
6	17	9	0.4635646792
6	18	0	-0.882376090789
6	20	10	0.434393017595
6	21	5	-0.770572750593
6	30	5	0.366139327437
6	31	10	-0.709789221643
6	34	4	0.333872486676
6	35	5	0.867718214915
6	36	1	-0.91793785
7	28	0	-0.185272392393
8	2	1	0.481883680526
8	2	5	0.922882152783
8	4	7	-0.0467153415085
8	4	8	-0.533503548708
8	5	8	0.702085394585
8	6	2	0.697979570575
8	7	6	0.48614390276
8	8	3	-0.728167327432
8	9	7	0.562448249153
8	11	2	0.677663269464
8	11	7	-0.069169268316
8	15	6	0.488768378623
8	16	1	0.79727872435
8	19	4	0.883639391406
8	19	7	0.172686345061
8	19	9	0.487021390824
8	24	9	-0.911304600471
8	25	1	0.48885605373
8	26	1	-0.399324730712
8	30	5	0.645346680804
8	32	5	-0.296175366596
9	0	4	-0.677794993142
9	1	8	0.165998752937
9	2	4	-0.443893153295
9	3	7	-0.220690367953
9	4	5	-0.846234259368
9	7	2	0.393222249109
9	7	9	-0.847218076421
9	14	9	0.0111974451248
9	18	7	0.853574055026
9	30	7	-0.587938866962
9	35	4	0.437700545469
10	0	1	-0.709243460596
10	2	6	-0.797561846723
10	6	0	-0.90605284248
10	6	4	0.364748964284
10	7	8	-0.663549471704
10	7	9	0.176753109272
10	8	5	0.505006346592
10	10	6	-0.201818694739
10	12	3	0.10941065861
10	12	4	-0.306410198836
10	13	10	0.286434580115
10	14	8	0.537623836296
10	15	2	-0.4885352974
10	15	10	0.022462588947
10	16	6	0.7754888728
10	17	0	-0.199781908177
10	18	4	-0.891220458549
10	18	7	-0.23861188969
10	18	8	-0.123710349283
10	19	0	-0.87468875811
10	20	2	-0.924668224537
10	20	6	0.447550072828
10	21	1	0.830790617342
10	22	1	0.780202372582
10	25	3	-0.569503839608
10	25	7	-0.400554214749
10	26	3	0.477877067563
10	27	2	0.072190286067
10	28	4	-0.590840246509
10	30	7	-0.576750332822
10	32	0	0.268668624221
10	32	7	0.0219472221247
10	32	8	-0.797639289609
10	34	3	0.764735988033
10	35	2	-0.494034310525
10	35	4	0.267400173746
